B.B. King	PerformArtist	I've Always Been Lonely	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	I Stay In The Mood	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I Stay In The Mood	Song	Joe Josea	Songwriter
B.B. King	PerformArtist	I Pity The Fool	Song	Deadric Malone	Songwriter
B.B. King	PerformArtist	I Need You Baby	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I Need You Baby	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	I'm Putting All My Eggs In One Basket	Song	Irving Berlin	Songwriter
B.B. King	PerformArtist	I'm Moving On	Song	Will Jennings	Songwriter
B.B. King	PerformArtist	I'm Moving On	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	I'm King	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I'm King	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	I'm In the Wrong Business	Song	A.C. Reed	Songwriter
B.B. King	PerformArtist	(I'm Gonna) Quit My Baby	Song	B.B. King	Songwriter
B.B. King	PerformArtist	(I'm Gonna) Quit My Baby	Song	Sam Ling	Songwriter
B.B. King	PerformArtist	I'm Gonna Move To The Outskirts Of Town	Song	Will Weldon	Songwriter
B.B. King	PerformArtist	I'm Gonna Move To The Outskirts Of Town	Song	possibly co-written with Andy Razaf	Songwriter
B.B. King	PerformArtist	I'm Gonna Do What They Do To Me	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I Love You So	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I Love You So	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	I'll Survive	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I'll Survive	Song	Sam Ling	Songwriter
B.B. King	PerformArtist	I Like To Live The Love	Song	Dave Crawford	Songwriter
B.B. King	PerformArtist	I Like To Live The Love	Song	Charles Mann	Songwriter
B.B. King	PerformArtist	I Know	Song	Barbara George	Songwriter
B.B. King	PerformArtist	I Know What Your Putting Down	Song	Bud Allen	Songwriter
B.B. King	PerformArtist	I Know What Your Putting Down	Song	Louis Jordan	Songwriter
B.B. King	PerformArtist	I Just Can't Leave Your Love Alone	Song	Will Jennings	Songwriter
B.B. King	PerformArtist	I Just Can't Leave Your Love Alone	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	I Gotta Move Out Of This Neighborhood	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I Got To Leave This Woman	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I Done Got Wise	Song	B.B. King	Songwriter
B.B. King	PerformArtist	I Don't Want You Cutting Off Your Hair	Song	Johnson	Songwriter
B.B. King	PerformArtist	I'd Be A Legend In My Time	Song	Don Gibson	Songwriter
B.B. King	PerformArtist	I Can't Stop Loving You	Song	Don Gibson	Songwriter
B.B. King	PerformArtist	I Can't Let You Go	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Hummingbird	Song	Leon Russell	Songwriter
B.B. King	PerformArtist	How Blue Can You Get	Song	Leonard Feather	Songwriter
B.B. King	PerformArtist	Hold That Train	Song	Joe Josea	Songwriter
B.B. King	PerformArtist	Hold That Train	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Hold On	Song	Will Jennings	Songwriter
B.B. King	PerformArtist	Hold On	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	Hold On I'm Coming	Song	Isaac Hayes	Songwriter
B.B. King	PerformArtist	Hold On I'm Coming	Song	David Porter	Songwriter
B.B. King	PerformArtist	Help The Poor (Version 2)	Song	Charlie Singleton	Songwriter
B.B. King	PerformArtist	Help The Poor (Version 1)	Song	Charlie Singleton	Songwriter
B.B. King	PerformArtist	Heed My Warning	Song	H. Bowman	Songwriter
B.B. King	PerformArtist	Heed My Warning	Song	Louis Jordan	Songwriter
B.B. King	PerformArtist	Happy Birthday Blues	Song	Will Jennings	Songwriter
B.B. King	PerformArtist	Happy Birthday Blues	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	Guess Who	Song	Jesse Belvin	Songwriter
B.B. King	PerformArtist	Growing Old	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Growing Old	Song	Sam Ling	Songwriter
B.B. King	PerformArtist	Good Man Gone Bad	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Good Man Gone Bad	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Gonna Keep On Loving You	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Goin' Down Slow	Song	James Burke Oden	Songwriter
B.B. King	PerformArtist	Go Underground	Song	Dave Clark	Songwriter
B.B. King	PerformArtist	Go Underground	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Go On	Song	Jerry Williams	Songwriter
B.B. King	PerformArtist	Glory Of Love	Song	Billy Hill	Songwriter
B.B. King	PerformArtist	Ghetto Woman	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Ghetto Woman	Song	Dave Clark	Songwriter
B.B. King	PerformArtist	Get Off My Back Woman	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Get Off My Back Woman	Song	Ferdinand Washington	Songwriter
B.B. King	PerformArtist	Get Myself Somebody	Song	Maya Angelou	Songwriter
B.B. King	PerformArtist	Get Myself Somebody	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Gambler's Blues	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Gambler's Blues	Song	Johnny Pate	Songwriter
B.B. King	PerformArtist	Freedom	Song	Tommy Faragher	Songwriter
B.B. King	PerformArtist	Freedom	Song	Lotti Golden	Songwriter
B.B. King	PerformArtist	Fools Get Wise	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Fool Me Once	Song	Will Jennings	Songwriter
B.B. King	PerformArtist	Fool Me Once	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	Five Long Years (Version 2)	Song	Eddie Boyd	Songwriter
B.B. King	PerformArtist	Five Long Years (Version 1)	Song	Eddie Boyd	Songwriter
B.B. King	PerformArtist	Feel Like A Million	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Feel Like A Million	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Eyesight To The Blind	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Everything I Do Is Wrong	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Everything I Do Is Wrong	Song	Jules Bihari	Songwriter
B.B. King	PerformArtist	Everyday I Have The Blues (Version 3)	Song	Peter Chatman a.k.a. Memphis Slim	Songwriter
B.B. King	PerformArtist	Everyday I Have The Blues (Version 2)	Song	Peter Chatman a.k.a. Memphis Slim	Songwriter
B.B. King	PerformArtist	Everyday I Have The Blues (Version 1)	Song	Peter Chatman a.k.a. Memphis Slim	Songwriter
B.B. King	PerformArtist	Everybody's Had The Blues	Song	Joe Louis Walker	Songwriter
B.B. King	PerformArtist	Early In The Morning (Version 2)	Song	Dallas Bartley	Songwriter
B.B. King	PerformArtist	Early In The Morning (Version 2)	Song	L. Hickman	Songwriter
B.B. King	PerformArtist	Early In The Morning (Version 2)	Song	Louis Jordan	Songwriter
B.B. King	PerformArtist	Early In The Morning (Version 1)	Song	Dallas Bartley	Songwriter
B.B. King	PerformArtist	Early In The Morning (Version 1)	Song	L. Hickman	Songwriter
B.B. King	PerformArtist	Early In The Morning (Version 1)	Song	Louis Jordan	Songwriter
B.B. King	PerformArtist	Early Every Morning	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Early Every Morning	Song	Joe Josea	Songwriter
B.B. King	PerformArtist	Drowning In The Sea Of Love	Song	Kenneth Gamble	Songwriter
B.B. King	PerformArtist	Drowning In The Sea Of Love	Song	Leon Huff	Songwriter
B.B. King	PerformArtist	Driving Wheel	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Driving Wheel	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Down Now	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Down Now	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Don't Look Now But I've Got The Blues	Song	Lee Hazlewood	Songwriter
B.B. King	PerformArtist	Don't Go No Farther	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Don't Get Around Much Anymore	Song	Duke Ellington	Songwriter
B.B. King	PerformArtist	Don't Get Around Much Anymore	Song	Bob Russell	Songwriter
B.B. King	PerformArtist	Don't Change On Me	Song	Holiday	Songwriter
B.B. King	PerformArtist	Don't Change On Me	Song	Reeves	Songwriter
B.B. King	PerformArtist	Don't Answer The Door	Song	James Johnson	Songwriter
B.B. King	PerformArtist	Did You Ever Love A Woman	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Did You Ever Love A Woman	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Days Of Old (Version 2)	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Days Of Old (Version 2)	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Days Of Old (Version 1)	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Days Of Old (Version 1)	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Darling What Happened	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Darlin' You Know I Love You	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Darlin' You Know I Love You	Song	Jules Bihari	Songwriter
B.B. King	PerformArtist	Dark Is The Night	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Dark Is The Night	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Dark Is The Night	Song	Davis	Songwriter
B.B. King	PerformArtist	Cryin' Won't Help You	Song	Hudson Whittaker a.k.a. Tampa Red	Songwriter
B.B. King	PerformArtist	Confessin' The Blues	Song	Walter Brown	Songwriter
B.B. King	PerformArtist	Confessin' The Blues	Song	Jay McShann	Songwriter
B.B. King	PerformArtist	Come Rain Or Come Shine	Song	probably Johnny Mercer	Songwriter
B.B. King	PerformArtist	Come Rain Or Come Shine	Song	Harold Arlen	Songwriter
B.B. King	PerformArtist	Choo Choo Ch'Boogie	Song	Denver Darling	Songwriter
B.B. King	PerformArtist	Choo Choo Ch'Boogie	Song	Milton Gabler	Songwriter
B.B. King	PerformArtist	Choo Choo Ch'Boogie	Song	Vaughn Horton	Songwriter
B.B. King	PerformArtist	Change In Your Loving	Song	Joe Amato	Songwriter
B.B. King	PerformArtist	Change In Your Loving	Song	Trade Martin	Songwriter
B.B. King	PerformArtist	Chains And Things	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Chains And Things	Song	Dave Clark	Songwriter
B.B. King	PerformArtist	Caught A Touch Of Your Love	Song	Craig Bickhart	Songwriter
B.B. King	PerformArtist	Caught A Touch Of Your Love	Song	John Best	Songwriter
B.B. King	PerformArtist	Caught A Touch Of Your Love	Song	J. Keller	Songwriter
B.B. King	PerformArtist	Catfish Blues	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Catfish Blues	Song	Joe Josea	Songwriter
B.B. King	PerformArtist	Can't Get Enough	Song	Jerry Williams	Songwriter
B.B. King	PerformArtist	Call It Stormy Monday (With Albert Collins)	Song	Aaron T. Walker	Songwriter
B.B. King	PerformArtist	Caldonia (Version 2)	Song	Fleecie Moore	Songwriter
B.B. King	PerformArtist	Caldonia (Version 1)	Song	Fleecie Moore	Songwriter
B.B. King	PerformArtist	Buzz Me (Version 2)	Song	Baxter	Songwriter
B.B. King	PerformArtist	Buzz Me (Version 2)	Song	Fleecie Moore	Songwriter
B.B. King	PerformArtist	Buzz Me (Version 1)	Song	Baxter	Songwriter
B.B. King	PerformArtist	Buzz Me (Version 1)	Song	Fleecie Moore	Songwriter
B.B. King	PerformArtist	Business With My Baby Tonight	Song	Martin	Songwriter
B.B. King	PerformArtist	Business With My Baby Tonight	Song	Rubin	Songwriter
B.B. King	PerformArtist	Broken Promise	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Broken Promise	Song	Sam Ling	Songwriter
B.B. King	PerformArtist	Broken Heart	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Blues Stay Away	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Blues Man	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Blues In G	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Blues At Midnight	Song	Ivory Joe Hunter	Songwriter
B.B. King	PerformArtist	Blue Shadows	Song	Glenn	Songwriter
B.B. King	PerformArtist	Blind Love	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Blind Love	Song	Jules Taub	Songwriter
B.B. King	PerformArtist	Beware, Brother, Beware	Song	Adams	Songwriter
B.B. King	PerformArtist	Beware, Brother, Beware	Song	Lasco	Songwriter
B.B. King	PerformArtist	Beware, Brother, Beware	Song	Fleecie Moore	Songwriter
B.B. King	PerformArtist	Better Not Look Down	Song	Will Jennings	Songwriter
B.B. King	PerformArtist	Better Not Look Down	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	Beautician Blues	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Be Careful With A Fool	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Be Careful With A Fool	Song	Joe Josea	Songwriter
B.B. King	PerformArtist	Bad Luck	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Bad Luck	Song	Joe Josea	Songwriter
B.B. King	PerformArtist	Bad Case Of Love	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Back In L.A.	Song	Will Jennings	Songwriter
B.B. King	PerformArtist	Back In L.A.	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	Baby Look At You	Song	y B.B. King	Songwriter
B.B. King	PerformArtist	Baby Look At You	Song	Joe Josea	Songwriter
B.B. King	PerformArtist	Baby Get Lost	Song	Leonard Feather	Songwriter
B.B. King	PerformArtist	B.B.'s Blues	Song	B.B. King	Songwriter
B.B. King	PerformArtist	B.B.'s Blues	Song	Branford Marsalis	Songwriter
B.B. King	PerformArtist	At Last	Song	Mack Gordon	Songwriter
B.B. King	PerformArtist	At Last	Song	Harry Warren	Songwriter
B.B. King	PerformArtist	Ask Me No Questions	Song	B.B. King	Songwriter
B.B. King	PerformArtist	All You Ever Give Me Is The Blues	Song	probably Jon Tiven	Songwriter
B.B. King	PerformArtist	All You Ever Give Me Is The Blues	Song	Sally Tiven	Songwriter
B.B. King	PerformArtist	All You Ever Give Me Is The Blues	Song	Gary Nicholson	Songwriter
B.B. King	PerformArtist	All Over Again	Song	B.B. King	Songwriter
B.B. King	PerformArtist	All Over Again	Song	Adams	Songwriter
B.B. King	PerformArtist	Ain't That Just Like A Woman	Song	Claude Demetrius	Songwriter
B.B. King	PerformArtist	Ain't That Just Like A Woman	Song	Fleecie Moore	Songwriter
B.B. King	PerformArtist	Ain't Nobody's Bizness (Version 2)	Song	Porter Grainger	Songwriter
B.B. King	PerformArtist	Ain't Nobody's Bizness (Version 2)	Song	Everett Robbins	Songwriter
B.B. King	PerformArtist	Ain't Nobody's Bizness (Version 1)	Song	Porter Grainger	Songwriter
B.B. King	PerformArtist	Ain't Nobody's Bizness (Version 1)	Song	Everett Robbins	Songwriter
B.B. King	PerformArtist	Ain't Nobody Like My Baby	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Ain't Nobody Home	Song	Jerry Ragovoy	Songwriter
B.B. King	PerformArtist	Ain't Nobody Here But Us Chickens	Song	Alex Kramer	Songwriter
B.B. King	PerformArtist	Ain't Nobody Here But Us Chickens	Song	Joan Whitney	Songwriter
B.B. King	PerformArtist	Ain't Gonna Worry My Life Anymore	Song	B.B. King	Songwriter
B.B. King	PerformArtist	Actions Speak Louder Than Words	Song	B.B. King	Songwriter
B.B. King	PerformArtist	A World I Never Made	Song	Doc Pomus	Songwriter
B.B. King	PerformArtist	A World I Never Made	Song	Mac Rebennack	Songwriter
B.B. King	PerformArtist	A World Full Of Strangers	Song	Will Jennings	Songwriter
B.B. King	PerformArtist	A World Full Of Strangers	Song	Joe Sample	Songwriter
B.B. King	PerformArtist	A Whole Lot Of Lovin'	Song	Joe Josea	Songwriter
B.B. King	PerformArtist	A Whole Lot Of Lovin'	Song	Maxwell Davis	Songwriter
B.B. King	PerformArtist	A Story Everybody Knows	Song	Nesbert "Stix" Hooper	Songwriter
B.B. King	PerformArtist	A Story Everybody Knows	Song	Will Jennings	Songwriter
Bessie Smith	PerformArtist	Young Woman's Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	You've Got To Give Me Some	Song	Spencer Williams	Songwriter
Bessie Smith	PerformArtist	Yodling Blues	Song	Hill	Songwriter
Bessie Smith	PerformArtist	Yodling Blues	Song	Williams	Songwriter
Bessie Smith	PerformArtist	Wild About That Thing	Song	Spencer Williams	Songwriter
Bessie Smith	PerformArtist	Whoa, Tillie, Take Your Time	Song	Turner Layton	Songwriter
Bessie Smith	PerformArtist	Whoa, Tillie, Take Your Time	Song	Henry Creamer	Songwriter
Bessie Smith	PerformArtist	Wasted Life Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Thinking Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Take Me For A Buggy Ride	Song	Leola P. Wilson	Songwriter
Bessie Smith	PerformArtist	Take Me For A Buggy Ride	Song	Wesley Wilson	Songwriter
Bessie Smith	PerformArtist	'T Ain't Nobody's Bizness If I Do	Song	Porter Grainger	Songwriter
Bessie Smith	PerformArtist	'T Ain't Nobody's Bizness If I Do	Song	Everett Robbins	Songwriter
Bessie Smith	PerformArtist	Standin' In The Rain Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	St. Louis Gal	Song	Robinson	Songwriter
Bessie Smith	PerformArtist	St. Louis Blues	Song	W.C. Handy	Songwriter
Bessie Smith	PerformArtist	Squeeze Me	Song	Thomas "Fats" Waller	Songwriter
Bessie Smith	PerformArtist	Squeeze Me	Song	Clarence Williams	Songwriter
Bessie Smith	PerformArtist	Sorrowful Blues	Song	J.C. Johnson	Songwriter
Bessie Smith	PerformArtist	Sorrowful Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Shipwreck Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Send Me To The 'Lectric Chair	Song	George Brooks	Songwriter
Bessie Smith	PerformArtist	Sam Jones Blues	Song	Bernard	Songwriter
Bessie Smith	PerformArtist	Sam Jones Blues	Song	Robinson	Songwriter
Bessie Smith	PerformArtist	Sam Jones Blues	Song	Roy Turk	Songwriter
Bessie Smith	PerformArtist	Safety Mama	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Reckless Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Put It Right Here (Or Keep It Out There)	Song	Porter Grainger	Songwriter
Bessie Smith	PerformArtist	Preachin' The Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Pinchbacks - Take 'Em Away	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Pinchbacks - Take 'Em Away	Song	Irving Johns	Songwriter
Bessie Smith	PerformArtist	Pickpocket Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Outside Of That	Song	Trent	Songwriter
Bessie Smith	PerformArtist	Outside Of That	Song	Williams	Songwriter
Bessie Smith	PerformArtist	Oh Daddy Blues	Song	Elisha Herbert	Songwriter
Bessie Smith	PerformArtist	Oh Daddy Blues	Song	W. Russell	Songwriter
Bessie Smith	PerformArtist	Nobody In Town Can Bake A Sweet Jelly Roll Like Mine	Song	Clarence Williams	Songwriter
Bessie Smith	PerformArtist	Nobody In Town Can Bake A Sweet Jelly Roll Like Mine	Song	Spencer Williams	Songwriter
Bessie Smith	PerformArtist	New Orleans Hop Scop Blues	Song	George W. Thomas	Songwriter
Bessie Smith	PerformArtist	My Sweetie Went Away	Song	Handman	Songwriter
Bessie Smith	PerformArtist	My Sweetie Went Away	Song	Roy Turk	Songwriter
Bessie Smith	PerformArtist	My Man Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Mistreating Daddy	Song	Porter Grainger	Songwriter
Bessie Smith	PerformArtist	Mistreating Daddy	Song	B. Ricketts	Songwriter
Bessie Smith	PerformArtist	Mean Old Bed Bug Blues	Song	Wood	Songwriter
Bessie Smith	PerformArtist	Mama's Got The Blues	Song	Martin	Songwriter
Bessie Smith	PerformArtist	Mama's Got The Blues	Song	Williams	Songwriter
Bessie Smith	PerformArtist	Lost Your Head Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Lady Luck Blues	Song	Weber	Songwriter
Bessie Smith	PerformArtist	Lady Luck Blues	Song	Williams	Songwriter
Bessie Smith	PerformArtist	Keeps On A-Rainin'	Song	Max Kortlander	Songwriter
Bessie Smith	PerformArtist	Keeps On A-Rainin'	Song	Williams	Songwriter
Bessie Smith	PerformArtist	Keep It To Yourself	Song	Clarence Williams	Songwriter
Bessie Smith	PerformArtist	Jailhouse Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Jailhouse Blues	Song	Clarence Williams	Songwriter
Bessie Smith	PerformArtist	It Makes My Love Come Down	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	If You Don't, I Know Who Will	Song	Brymn	Songwriter
Bessie Smith	PerformArtist	If You Don't, I Know Who Will	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	If You Don't, I Know Who Will	Song	Williams	Songwriter
Bessie Smith	PerformArtist	I Need A Little Sugar In My Bowl	Song	Brymn	Songwriter
Bessie Smith	PerformArtist	I Need A Little Sugar In My Bowl	Song	Small	Songwriter
Bessie Smith	PerformArtist	I Need A Little Sugar In My Bowl	Song	Williams	Songwriter
Bessie Smith	PerformArtist	I'm Going Back To My Used To Be	Song	J. Cox	Songwriter
Bessie Smith	PerformArtist	I Ain't Got Nobody	Song	Graham	Songwriter
Bessie Smith	PerformArtist	I Ain't Got Nobody	Song	Clarence Williams	Songwriter
Bessie Smith	PerformArtist	I Ain't Got Nobody	Song	Spencer Williams	Songwriter
Bessie Smith	PerformArtist	Hard Time Blues	Song	J.C. Johnson	Songwriter
Bessie Smith	PerformArtist	Hard Time Blues	Song	Ida Cox	Songwriter
Bessie Smith	PerformArtist	Gulf Coast Blues	Song	Clarence Williams	Songwriter
Bessie Smith	PerformArtist	Gimme A Pigfoot And A Bottle Of Beer	Song	Wesley Wilson	Songwriter
Bessie Smith	PerformArtist	Frosty Morning	Song	E. Brown	Songwriter
Bessie Smith	PerformArtist	Foolish Man Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Empty Bed Blues	Song	J. C. Johnson	Songwriter
Bessie Smith	PerformArtist	Eavesdropper's Blues	Song	J.C. Johnson	Songwriter
Bessie Smith	PerformArtist	Downhearted Blues	Song	Lovie Austin	Songwriter
Bessie Smith	PerformArtist	Downhearted Blues	Song	Alberta Hunter	Songwriter
Bessie Smith	PerformArtist	Dirty No-Gooder's Blues	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Devil's Gonna Git You	Song	Porter Grainger	Songwriter
Bessie Smith	PerformArtist	Chicago Bound Blues	Song	Lovie Austin	Songwriter
Bessie Smith	PerformArtist	Cemetery Blues	Song	S. Loney	Songwriter
Bessie Smith	PerformArtist	Cemetery Blues	Song	Spencer Williams	Songwriter
Bessie Smith	PerformArtist	Cake Walking Babies From Home	Song	Chris Smith	Songwriter
Bessie Smith	PerformArtist	Cake Walking Babies From Home	Song	Harold Troy	Songwriter
Bessie Smith	PerformArtist	Cake Walking Babies From Home	Song	Clarence Williams	Songwriter
Bessie Smith	PerformArtist	Boweavil Blues	Song	Lovie Austin	Songwriter
Bessie Smith	PerformArtist	Boweavil Blues	Song	Ma Rainey	Songwriter
Bessie Smith	PerformArtist	Bleeding Hearted Blues	Song	Lovie Austin	Songwriter
Bessie Smith	PerformArtist	Beale Street Mama	Song	Robinson	Songwriter
Bessie Smith	PerformArtist	Beale Street Mama	Song	Roy Turk	Songwriter
Bessie Smith	PerformArtist	Backwater Blues Version 2	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Backwater Blues Version 1	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Baby Won't You Please Come Home	Song	Clarence Williams	Songwriter
Bessie Smith	PerformArtist	Baby Won't You Please Come Home	Song	Charles Warfield	Songwriter
Bessie Smith	PerformArtist	Baby Doll	Song	Bessie Smith	Songwriter
Bessie Smith	PerformArtist	Baby Doll	Song	Webman	Songwriter
Bessie Smith	PerformArtist	At The Christmas Ball	Song	Fred Longshaw	Songwriter
Bessie Smith	PerformArtist	Ain't Gonna Play No 2nd Fiddle	Song	Perry Bradford	Songwriter
Bessie Smith	PerformArtist	Aggravatin' Papa	Song	Britt	Songwriter
Bessie Smith	PerformArtist	Aggravatin' Papa	Song	Robinson	Songwriter
Bessie Smith	PerformArtist	Aggravatin' Papa	Song	Roy Turk	Songwriter
Bessie Smith	PerformArtist	After You've Gone	Song	Henry Creamer	Songwriter
Bessie Smith	PerformArtist	After You've Gone	Song	Turner Layton	Songwriter
Big Maceo Merriweather	PerformArtist	Why Should I Hang Around	Song	Big Maceo Merriweather	Songwriter
Big Maceo Merriweather	PerformArtist	Some Sweet Day	Song	Sara Martin	Songwriter
Big Maceo Merriweather	PerformArtist	Some Sweet Day	Song	Richard M. Jones	Songwriter
Big Maceo Merriweather	PerformArtist	So Long Baby	Song	Big Maceo Merriweather	Songwriter
Big Maceo Merriweather	PerformArtist	Since You Been Gone	Song	Big Maceo Merriweather	Songwriter
Big Maceo Merriweather	PerformArtist	Poor Kelly Blues	Song	Big Maceo Merriweather	Songwriter
Big Maceo Merriweather	PerformArtist	My Last Go Around	Song	Dan Howell	Songwriter
Big Maceo Merriweather	PerformArtist	It's All Up To You	Song	Big Maceo Merriweather	Songwriter
Big Maceo Merriweather	PerformArtist	I Got The Blues	Song	Big Maceo Merriweather	Songwriter
Big Maceo Merriweather	PerformArtist	County Jail Blues	Song	Alfred Fields	Songwriter
Big Maceo Merriweather	PerformArtist	Can't You Read	Song	Big Maceo Merriweather	Songwriter
Big Maceo Merriweather	PerformArtist	Bye Bye, Baby Blues	Song	Blues by Big Maceo Merriweather	Songwriter
Big Maceo Merriweather	PerformArtist	Anytime For You	Song	Dan Howell	Songwriter
Blind Lemon Jefferson	PerformArtist	That Crawling Baby Blues	Song	probably Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	That Black Snake Moan	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Shuckin' Sugar Blues	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Rising High Water Blues	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Prison Cell Blues	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Pneumonia Blues	Song	probably Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	One Kind Favor	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Mosquito Moan	Song	probably Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Long Distance Moan	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Lonesome House Blues	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	'Lectric Chair Blues	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Hangman's Blues	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Change My Luck Blues	Song	Blind Lemon Jefferson	Songwriter
Blind Lemon Jefferson	PerformArtist	Big Night Blues	Song	probably Blind Lemon Jefferson	Songwriter
Bo Diddley	PerformArtist	You Can't Judge A Book By It's Cover	Song	Willie Dixon	Songwriter
Bo Diddley	PerformArtist	Who Do You Love	Song	Ellas McDaniel a.k.a. Bo Diddley	Songwriter
Bo Diddley	PerformArtist	She's Alright	Song	Ellas McDaniel a.k.a. Bo Diddley	Songwriter
